Marker1	Marker2	Correlation	Lower	Upper	t-statistic
LINC00276	LINC00347	-0.069583	-0.341325	0.212893	-0.483258
LINC00276	LINC00348	-0.049702	-0.323578	0.231858	-0.344774
LINC00276	LINC00350	-0.061128	-0.333801	0.220984	-0.424304
LINC00276	LINC00351	-0.488559	-0.675103	-0.243292	-3.879333
LINC00276	LINC00353	-0.294982	-0.529831	-0.018117	-2.138869
LINC00276	LINC00354	-0.616485	-0.763774	-0.408176	-5.424586
LINC00276	LINC00355	-0.594910	-0.749199	-0.379381	-5.127764
LINC00276	LINC00358	-0.282593	-0.520039	-0.004603	-2.041056
LINC00276	LINC00362	0.293926	0.016961	0.528998	2.130483
LINC00276	LINC00363	-0.179736	-0.436262	0.103810	-1.265862
LINC00276	LINC00364	0.102713	-0.180809	0.370474	0.715401
LINC00276	LINC00365	0.173974	-0.109691	0.431433	1.223990
LINC00276	LINC00366	0.169036	-0.114714	0.427284	1.188212
LINC00276	LINC00368	-0.301128	-0.534665	-0.024860	-2.187830
LINC00276	LINC00370	0.398031	0.134590	0.608920	3.006023
LINC00276	LINC00374	-0.361689	-0.581498	-0.092666	-2.687827
LINC00276	LINC00375	0.070828	-0.211698	0.342430	0.491949
LINC00276	LINC00376	-0.020601	-0.297249	0.259238	-0.142760
LINC00276	LINC00377	0.277695	-0.000713	0.516151	2.002696
LINC00276	LINC00379	0.162117	-0.121729	0.421451	1.138235
LINC00276	LINC00380	0.126005	-0.157885	0.390656	0.880005
LINC00276	LINC00381	0.548331	0.318608	0.717216	4.542780
LINC00276	LINC00382	-0.117362	-0.383196	0.166428	-0.818764
LINC00276	LINC00383	0.378064	0.111439	0.593916	2.829299
LINC00276	LINC00384	0.200000	-0.082972	0.453127	1.414214
LINC00276	LINC00385	0.098199	-0.185216	0.366533	0.683649
LINC00276	LINC00388	-0.127971	-0.392348	0.155936	-0.893961
LINC00276	LINC00390	0.108091	-0.175543	0.375156	0.753292
LINC00276	LINC00391	0.244082	-0.036769	0.489198	1.743788
LINC00276	LINC00392	0.286435	0.008782	0.523082	2.071263
LINC00276	LINC00393	0.498487	0.255601	0.682183	3.983890
LINC00276	LINC00397	0.128547	-0.155364	0.392843	0.898053
LINC00276	LINC00398	0.103577	-0.179964	0.371227	0.721486
LINC00276	LINC00399	0.327267	0.053816	0.555056	2.399505
LINC00276	LINC00400	-0.022137	-0.298650	0.257804	-0.153410
LINC00276	LINC00402	-0.167691	-0.426152	0.116080	-1.178486
LINC00276	LINC00404	-0.129511	-0.393672	0.154408	-0.904899
LINC00276	LINC00408	-0.204514	-0.456859	0.078296	-1.447508
LINC00276	LINC00411	-0.283649	-0.520876	-0.005751	-2.049352
LINC00276	LINC00412	0.114430	-0.169316	0.380658	0.798035
LINC00276	LINC00421	0.178636	-0.104935	0.435341	1.257857
LINC00276	LINC00423	-0.264826	-0.505887	0.014603	-1.902702
LINC00276	LINC00424	-0.204898	-0.457176	0.077897	-1.450346
LINC00276	LINC00426	0.270492	-0.008500	0.510415	1.946589
LINC00276	LINC00430	0.253301	-0.026951	0.496637	1.814085
LINC00276	LINC00431	0.166539	-0.117249	0.425181	1.170155
LINC00276	LINC00433	0.448355	0.194245	0.646077	3.475167
LINC00276	LINC00437	0.020457	-0.259373	0.297117	0.141758
LINC00276	LINC00440	0.427920	0.169791	0.631100	3.280217
LINC00276	LINC00442	0.067851	-0.214554	0.339786	0.471172
LINC00276	LINC00443	-0.231309	-0.478831	0.050281	-1.647224
LINC00276	LINC00445	-0.170712	-0.428694	0.113010	-1.200350
LINC00276	LINC00446	0.311708	0.036524	0.542951	2.272810
LINC00276	LINC00448	-0.293157	-0.528392	-0.016120	-2.124390
LINC00276	LINC00449	0.025978	-0.254212	0.302146	0.180044
LINC00276	LINC00454	0.161540	-0.122312	0.420964	1.134080
LINC00276	LINC00456	0.335414	0.062938	0.561357	2.466712
LINC00276	LINC00457	0.006339	-0.272495	0.284190	0.043917
LINC00276	LINC00458	0.545162	0.314540	0.715013	4.505374
LINC00276	LINC00459	-0.007731	-0.285469	0.271205	-0.053564
LINC00278	LINC00280	0.657399	0.463942	0.791006	6.044237
LINC00278	LINC00290	0.114243	-0.169499	0.380496	0.796716
LINC00278	LINC00293	0.473145	0.224338	0.664042	3.720884
LINC00278	LINC00294	-0.120780	-0.386150	0.163054	-0.842959
LINC00278	LINC00297	0.241494	-0.039514	0.487104	1.724153
LINC00278	LINC00298	-0.008260	-0.285955	0.270715	-0.057225
LINC00278	LINC00299	0.560507	0.334314	0.725645	4.689137
LINC00278	LINC00301	0.149491	-0.134456	0.410752	1.047474
LINC00278	LINC00303	0.480455	0.233304	0.669299	3.795460
LINC00278	LINC00304	0.240630	-0.040431	0.486403	1.717602
LINC00278	LINC00305	0.285968	0.008274	0.522713	2.067590
LINC00278	LINC00308	-0.155837	-0.416139	0.128071	-1.093026
LINC00278	LINC00309	-0.203899	-0.456351	0.078933	-1.442970
LINC00278	LINC00310	0.245240	-0.035539	0.490134	1.752592
LINC00278	LINC00311	0.276988	-0.001478	0.515589	1.997172
LINC00278	LINC00313	0.290427	0.013137	0.526238	2.102774
LINC00278	LINC00314	-0.052632	-0.326205	0.229077	-0.365148
LINC00278	LINC00315	0.518958	0.281230	0.696674	4.206184
LINC00278	LINC00319	0.272564	-0.006264	0.512066	1.962687
LINC00278	LINC00320	0.403419	0.140887	0.612943	3.054560
LINC00278	LINC00322	0.343978	0.072574	0.567951	2.538026
LINC00278	LINC00324	0.425001	0.166324	0.628949	3.252887
LINC00278	LINC00326	0.110303	-0.173373	0.377078	0.768892
LINC00278	LINC00327	0.344114	0.072728	0.568055	2.539163
LINC00278	LINC00330	0.257474	-0.022490	0.499993	1.846074
LINC00278	LINC00331	0.405523	0.143352	0.614510	3.073615
LINC00278	LINC00332	0.599390	0.385326	0.752238	5.187907
LINC00278	LINC00334	0.028765	-0.251602	0.304678	0.199371
LINC00278	LINC00337	0.141471	-0.142492	0.403918	0.990101
LINC00278	LINC00339	0.335230	0.062731	0.561215	2.465187
LINC00278	LINC00342	0.444786	0.189951	0.643472	3.440644
LINC00278	LINC00343	-0.145454	-0.407315	0.138507	-1.018565
LINC00278	LINC00345	0.345218	0.073974	0.568904	2.548413
LINC00278	LINC00346	0.111311	-0.172382	0.377953	0.776009
LINC00278	LINC00347	0.247461	-0.033177	0.491929	1.769494
LINC00278	LINC00348	0.186280	-0.097108	0.441728	1.313577
LINC00278	LINC00350	0.352133	0.081798	0.574204	2.606604
LINC00278	LINC00351	-0.112995	-0.379414	0.170728	-0.787896
LINC00278	LINC00353	0.198900	-0.084109	0.452216	1.406116
LINC00278	LINC00354	-0.121687	-0.386933	0.162159	-0.849381
LINC00278	LINC00355	-0.094504	-0.363300	0.188815	-0.657687
LINC00278	LINC00358	0.116401	-0.167374	0.382365	0.811972
LINC00278	LINC00362	0.630988	0.427767	0.773487	5.635021
LINC00278	LINC00363	0.365435	0.096943	0.584348	2.719926
LINC00278	LINC00364	0.068189	-0.214230	0.340086	0.473529
LINC00278	LINC00365	0.200965	-0.081973	0.453926	1.421325
LINC00278	LINC00366	0.169424	-0.114320	0.427611	1.191022
LINC00278	LINC00368	0.100747	-0.182730	0.368758	0.701563
LINC00278	LINC00370	0.525055	0.288929	0.700961	4.274257
LINC00278	LINC00374	0.080484	-0.202403	0.350974	0.559425
LINC00278	LINC00375	0.215371	-0.066998	0.465800	1.527995
LINC00278	LINC00376	0.160540	-0.123324	0.420119	1.126868
LINC00278	LINC00377	0.487455	0.241928	0.674313	3.867826
LINC00278	LINC00379	0.497215	0.254019	0.681278	3.970373
LINC00278	LINC00380	0.299702	0.023293	0.533545	2.176443
LINC00278	LINC00381	0.572307	0.349655	0.733768	4.835201
LINC00278	LINC00382	0.268296	-0.010868	0.508661	1.929555
LINC00278	LINC00383	0.673310	0.486052	0.801455	6.309270
LINC00278	LINC00384	0.638719	0.438289	0.778638	5.751160
LINC00278	LINC00385	0.505750	0.264655	0.687341	4.061694
LINC00278	LINC00388	0.352662	0.082397	0.574608	2.611069
LINC00278	LINC00390	0.346035	0.074896	0.569530	2.555258
LINC00278	LINC00391	0.595837	0.380609	0.749828	5.140142
LINC00278	LINC00392	0.007251	-0.271650	0.285028	0.050238
LINC00278	LINC00393	0.390550	0.125882	0.603315	2.939235
LINC00278	LINC00397	0.539413	0.307183	0.711009	4.438215
LINC00278	LINC00398	0.542582	0.311235	0.713218	4.475126
LINC00278	LINC00399	0.266142	-0.013188	0.506940	1.912873
LINC00278	LINC00400	0.470227	0.220770	0.661939	3.691396
LINC00278	LINC00402	0.250798	-0.029622	0.494621	1.794950
LINC00278	LINC00404	-0.016856	-0.293830	0.262730	-0.116795
LINC00278	LINC00408	0.209513	-0.073103	0.460982	1.484494
LINC00278	LINC00411	-0.168167	-0.426553	0.115596	-1.181930
LINC00278	LINC00412	0.511129	0.271388	0.691149	4.120054
LINC00278	LINC00421	0.454187	0.201282	0.650323	3.532026
LINC00278	LINC00423	0.271267	-0.007664	0.511033	1.952608
LINC00278	LINC00424	-0.015222	-0.292336	0.264250	-0.105476
LINC00278	LINC00426	0.441451	0.185948	0.641034	3.408574
LINC00278	LINC00430	0.179212	-0.104346	0.435824	1.262049
LINC00278	LINC00431	0.704589	0.530226	0.821772	6.879118
LINC00278	LINC00433	0.317511	0.042954	0.547477	2.319818
LINC00278	LINC00437	0.044372	-0.236907	0.318787	0.307720
LINC00278	LINC00440	0.581987	0.362331	0.740397	4.958350
LINC00278	LINC00442	0.506807	0.265976	0.688090	4.073107
LINC00278	LINC00443	0.415424	0.154994	0.621867	3.164088
LINC00278	LINC00445	0.033855	-0.246823	0.309293	0.234690
LINC00278	LINC00446	0.509184	0.268951	0.689773	4.098881
LINC00278	LINC00448	-0.124757	-0.389581	0.159121	-0.871147
LINC00278	LINC00449	0.603184	0.390374	0.754806	5.239428
LINC00278	LINC00454	0.447849	0.193635	0.645707	3.470254
LINC00278	LINC00456	0.376816	0.110001	0.592973	2.818406
LINC00278	LINC00457	0.083750	-0.199248	0.353853	0.582279
LINC00278	LINC00458	0.535715	0.302466	0.708429	4.395487
LINC00278	LINC00459	0.006435	-0.272406	0.284278	0.044582
LINC00280	LINC00290	0.523230	0.286622	0.699679	4.253788
LINC00280	LINC00293	0.297383	0.020748	0.531721	2.157959
LINC00280	LINC00294	-0.284390	-0.521463	-0.006557	-2.055174
LINC00280	LINC00297	-0.118944	-0.384564	0.164867	-0.829957
LINC00280	LINC00298	0.222857	-0.059166	0.471934	1.583831
LINC00280	LINC00299	0.376095	0.109172	0.592428	2.812130
LINC00280	LINC00301	0.006003	-0.272806	0.283881	0.041588
LINC00280	LINC00303	0.443660	0.188598	0.642649	3.429797
LINC00280	LINC00304	0.138439	-0.145521	0.401327	0.968461
LINC00280	LINC00305	0.237125	-0.044142	0.483560	1.691078
LINC00280	LINC00308	-0.292218	-0.527652	-0.015093	-2.116946
LINC00280	LINC00309	-0.132776	-0.396476	0.151163	-0.928119
LINC00280	LINC00310	0.287971	0.010457	0.524297	2.083377
LINC00280	LINC00311	0.206776	-0.075948	0.458726	1.464228
LINC00280	LINC00313	0.473037	0.224206	0.663965	3.719796
LINC00280	LINC00314	-0.039137	-0.314068	0.241851	-0.271354
LINC00280	LINC00315	0.368679	0.100656	0.586811	2.747849
LINC00280	LINC00319	0.174454	-0.109202	0.431837	1.227474
LINC00280	LINC00320	0.489556	0.244524	0.675816	3.889738
LINC00280	LINC00322	0.266129	-0.013202	0.506929	1.912774
LINC00280	LINC00324	0.519353	0.281728	0.696952	4.210566
LINC00280	LINC00326	0.053733	-0.228030	0.327192	0.372815
LINC00280	LINC00327	0.467755	0.217754	0.660155	3.666541
LINC00280	LINC00330	0.520651	0.283365	0.697866	4.225002
LINC00280	LINC00331	0.606397	0.394660	0.756977	5.283501
LINC00280	LINC00332	0.732917	0.571068	0.839918	7.463863
LINC00280	LINC00334	-0.148671	-0.410054	0.135280	-1.041599
LINC00280	LINC00337	-0.062186	-0.334745	0.219974	-0.431675
LINC00280	LINC00339	0.108571	-0.175072	0.375574	0.756678
LINC00280	LINC00342	0.390223	0.125502	0.603070	2.936334
LINC00280	LINC00343	-0.294022	-0.529074	-0.017066	-2.131245
LINC00280	LINC00345	0.525282	0.289217	0.701121	4.276814
LINC00280	LINC00346	0.036639	-0.244204	0.311811	0.254011
LINC00280	LINC00347	0.445544	0.190861	0.644025	3.447955
LINC00280	LINC00348	0.096283	-0.187083	0.364857	0.670183
LINC00280	LINC00350	-0.111164	-0.377826	0.172527	-0.774973
LINC00280	LINC00351	-0.019208	-0.295978	0.260537	-0.133102
LINC00280	LINC00353	0.222761	-0.059266	0.471856	1.583113
LINC00280	LINC00354	-0.066028	-0.338165	0.216300	-0.458456
LINC00280	LINC00355	-0.065642	-0.337822	0.216669	-0.455766
LINC00280	LINC00358	0.241969	-0.039011	0.487488	1.727751
LINC00280	LINC00362	0.217095	-0.065197	0.467214	1.540825
LINC00280	LINC00363	0.244850	-0.035953	0.489819	1.749627
LINC00280	LINC00364	0.423770	0.164864	0.628040	3.241398
LINC00280	LINC00365	0.507611	0.266982	0.688660	4.081811
LINC00280	LINC00366	0.023050	-0.256951	0.299481	0.159740
LINC00280	LINC00368	0.054502	-0.227299	0.327880	0.378162
LINC00280	LINC00370	0.508860	0.268544	0.689543	4.095352
LINC00280	LINC00374	0.182045	-0.101448	0.438193	1.282679
LINC00280	LINC00375	0.318415	0.043959	0.548182	2.327173
LINC00280	LINC00376	0.141327	-0.142636	0.403795	0.989072
LINC00280	LINC00377	0.668764	0.479710	0.798478	6.231989
LINC00280	LINC00379	0.476026	0.227866	0.666116	3.750155
LINC00280	LINC00380	0.448126	0.193969	0.645910	3.472943
LINC00280	LINC00381	0.768163	0.623026	0.862167	8.312312
LINC00280	LINC00382	0.064924	-0.217357	0.337183	0.450754
LINC00280	LINC00383	0.507383	0.266696	0.688498	4.079342
LINC00280	LINC00384	0.392941	0.128661	0.605109	2.960509
LINC00280	LINC00385	0.527971	0.292623	0.703008	4.307140
LINC00280	LINC00388	0.131813	-0.152121	0.395649	0.921264
LINC00280	LINC00390	0.213541	-0.068907	0.464296	1.514389
LINC00280	LINC00391	0.627851	0.423513	0.771392	5.588710
LINC00280	LINC00392	0.331957	0.059062	0.558686	2.438119
LINC00280	LINC00393	0.354718	0.084731	0.576180	2.628478
LINC00280	LINC00397	0.326771	0.053263	0.554672	2.395435
LINC00280	LINC00398	0.194622	-0.088527	0.448668	1.374666
LINC00280	LINC00399	0.296725	0.020026	0.531203	2.152723
LINC00280	LINC00400	0.471656	0.222517	0.662969	3.705821
LINC00280	LINC00402	0.110257	-0.173417	0.377038	0.768571
LINC00280	LINC00404	-0.013734	-0.290974	0.265634	-0.095160
LINC00280	LINC00408	0.153133	-0.130794	0.413846	1.073601
LINC00280	LINC00411	-0.049892	-0.323748	0.231678	-0.346093
LINC00280	LINC00412	0.498007	0.255004	0.681842	3.978786
LINC00280	LINC00421	0.339120	0.067101	0.564214	2.497484
LINC00280	LINC00423	0.380840	0.114641	0.596011	2.853583
LINC00280	LINC00424	0.082353	-0.200598	0.352622	0.572503
LINC00280	LINC00426	0.455366	0.202707	0.651180	3.543585
LINC00280	LINC00430	0.447779	0.193551	0.645657	3.469580
LINC00280	LINC00431	0.586295	0.367998	0.743337	5.014170
LINC00280	LINC00433	0.523745	0.287273	0.700042	4.259564
LINC00280	LINC00437	0.114769	-0.168982	0.380951	0.800430
LINC00280	LINC00440	0.765367	0.618857	0.860415	8.239070
LINC00280	LINC00442	0.484370	0.238122	0.672105	3.835813
LINC00280	LINC00443	0.327443	0.054013	0.555193	2.400954
LINC00280	LINC00445	0.226848	-0.054976	0.475195	1.613720
LINC00280	LINC00446	0.382491	0.116547	0.597256	2.868068
LINC00280	LINC00448	-0.195966	-0.449784	0.087139	-1.384540
LINC00280	LINC00449	0.460456	0.208875	0.654874	3.593778
LINC00280	LINC00454	0.662153	0.470523	0.794137	6.121856
LINC00280	LINC00456	0.379880	0.113532	0.595287	2.845172
LINC00280	LINC00457	0.136762	-0.147194	0.399891	0.956502
LINC00280	LINC00458	0.678848	0.493804	0.805074	6.405184
LINC00280	LINC00459	0.003697	-0.274938	0.281760	0.025617
LINC00290	LINC00293	0.312468	0.037366	0.543545	2.278957
LINC00290	LINC00294	0.060630	-0.221460	0.333357	0.420832
LINC00290	LINC00297	-0.008548	-0.286219	0.270448	-0.059222
LINC00290	LINC00298	0.647218	0.449921	0.784279	5.882243
LINC00290	LINC00299	-0.396033	-0.607425	-0.132261	-2.988121
LINC00290	LINC00301	0.330748	0.057709	0.557752	2.428149
LINC00290	LINC00303	0.286304	0.008640	0.522979	2.070237
LINC00290	LINC00304	0.168263	-0.115499	0.426634	1.182624
LINC00290	LINC00305	0.326786	0.053280	0.554684	2.395563
LINC00290	LINC00308	-0.042213	-0.316843	0.238947	-0.292721
LINC00290	LINC00309	0.520361	0.282999	0.697662	4.221773
LINC00290	LINC00310	0.134649	-0.149299	0.398082	0.941450
LINC00290	LINC00311	0.523531	0.287002	0.699891	4.257155
LINC00290	LINC00313	0.759778	0.610548	0.856907	8.096031
LINC00290	LINC00314	0.485401	0.239394	0.672844	3.846498
LINC00290	LINC00315	0.363549	0.094789	0.582914	2.703745
LINC00290	LINC00319	0.349492	0.078806	0.572182	2.584322
LINC00290	LINC00320	0.611779	0.401860	0.760608	5.358255
LINC00290	LINC00322	0.429721	0.171934	0.632426	3.297139
LINC00290	LINC00324	0.674694	0.487987	0.802361	6.333069
LINC00290	LINC00326	0.238565	-0.042617	0.484729	1.701970
LINC00290	LINC00327	0.606929	0.395371	0.757337	5.290845
LINC00290	LINC00330	0.781548	0.643099	0.870522	8.679593
LINC00290	LINC00331	0.764942	0.618223	0.860148	8.228033
LINC00290	LINC00332	0.618070	0.410307	0.764839	5.447131
LINC00290	LINC00334	0.384460	0.118824	0.598738	2.885385
LINC00290	LINC00337	0.368277	0.100196	0.586506	2.744384
LINC00290	LINC00339	0.157123	-0.126775	0.417228	1.102269
LINC00290	LINC00342	0.507167	0.266427	0.688345	4.077007
LINC00290	LINC00343	0.031021	-0.249486	0.306725	0.215024
LINC00290	LINC00345	0.330140	0.057028	0.557281	2.423137
LINC00290	LINC00346	0.531393	0.296966	0.705406	4.345994
LINC00290	LINC00347	0.801858	0.673926	0.883103	9.297587
LINC00290	LINC00348	0.261868	-0.017781	0.503518	1.879872
LINC00290	LINC00350	-0.455905	-0.651572	-0.203360	-3.548881
LINC00290	LINC00351	0.573425	0.351115	0.734535	4.849270
LINC00290	LINC00353	0.576676	0.355367	0.736764	4.890411
LINC00290	LINC00354	0.515271	0.276589	0.694074	4.165445
LINC00290	LINC00355	0.385123	0.119591	0.599238	2.891227
LINC00290	LINC00358	0.745372	0.589281	0.847822	7.746343
LINC00290	LINC00362	-0.379505	-0.595004	-0.113100	-2.841890
LINC00290	LINC00363	0.280391	0.002211	0.518292	2.023787
LINC00290	LINC00364	0.597805	0.383221	0.751164	5.166547
LINC00290	LINC00365	0.431127	0.173608	0.633461	3.310387
LINC00290	LINC00366	-0.536197	-0.708765	-0.303080	-4.401035
LINC00290	LINC00368	0.285385	0.007639	0.522251	2.062999
LINC00290	LINC00370	0.432327	0.175039	0.634343	3.321721
LINC00290	LINC00374	0.694103	0.515311	0.814994	6.680161
LINC00290	LINC00375	0.062523	-0.219653	0.335044	0.434018
LINC00290	LINC00376	0.333205	0.060460	0.559651	2.448431
LINC00290	LINC00377	0.600351	0.386603	0.752889	5.200898
LINC00290	LINC00379	0.346427	0.075340	0.569832	2.558552
LINC00290	LINC00380	0.687020	0.505297	0.810397	6.550452
LINC00290	LINC00381	0.545511	0.314988	0.715256	4.509483
LINC00290	LINC00382	0.111986	-0.171719	0.378539	0.780774
LINC00290	LINC00383	0.185699	-0.097704	0.441244	1.309335
LINC00290	LINC00384	0.021177	-0.258701	0.297774	0.146751
LINC00290	LINC00385	0.590987	0.374189	0.746533	5.075703
LINC00290	LINC00388	0.133256	-0.150685	0.396888	0.931536
LINC00290	LINC00390	0.340849	0.069047	0.565544	2.511883
LINC00290	LINC00391	0.601935	0.388711	0.753961	5.222411
LINC00290	LINC00392	-0.015847	-0.292907	0.263669	-0.109803
LINC00290	LINC00393	0.183438	-0.100022	0.439357	1.292832
LINC00290	LINC00397	0.369469	0.101561	0.587410	2.754665
LINC00290	LINC00398	0.003842	-0.274805	0.281893	0.026616
LINC00290	LINC00399	0.378851	0.112346	0.594510	2.836170
LINC00290	LINC00400	0.318623	0.044189	0.548343	2.328860
LINC00290	LINC00402	0.048407	-0.233086	0.322415	0.335766
LINC00290	LINC00404	0.360810	0.091663	0.580828	2.680310
LINC00290	LINC00408	0.373935	0.106686	0.590794	2.793337
LINC00290	LINC00411	0.076640	-0.206109	0.347578	0.532547
LINC00290	LINC00412	0.455137	0.202430	0.651014	3.541336
LINC00290	LINC00421	0.394209	0.130136	0.606059	2.971812
LINC00290	LINC00423	0.686163	0.504089	0.809840	6.535006
LINC00290	LINC00424	0.609378	0.398645	0.758990	5.324765
LINC00290	LINC00426	-0.045523	-0.319823	0.235817	-0.315722
LINC00290	LINC00430	0.192754	-0.090452	0.447117	1.360959
LINC00290	LINC00431	0.437294	0.180970	0.637990	3.368845
LINC00290	LINC00433	0.527456	0.291970	0.702647	4.301312
LINC00290	LINC00437	0.328707	0.055426	0.556172	2.411345
LINC00290	LINC00440	0.705693	0.531803	0.822484	6.900583
LINC00290	LINC00442	0.475978	0.227807	0.666081	3.749666
LINC00290	LINC00443	0.355159	0.085232	0.576517	2.632215
LINC00290	LINC00445	0.672974	0.485582	0.801235	6.303512
LINC00290	LINC00446	0.276394	-0.002121	0.515117	1.992538
LINC00290	LINC00448	0.244952	-0.035845	0.489901	1.750402
LINC00290	LINC00449	0.243031	-0.037884	0.488348	1.735811
LINC00290	LINC00454	0.682338	0.498704	0.807350	6.466668
LINC00290	LINC00456	0.171049	-0.112668	0.428977	1.202785
LINC00290	LINC00457	0.183874	-0.099575	0.439721	1.296016
LINC00290	LINC00458	0.536724	0.303751	0.709133	4.407104
LINC00290	LINC00459	-0.223151	-0.472174	0.058858	-1.586026
LINC00293	LINC00294	0.265565	-0.013808	0.506479	1.908416
LINC00293	LINC00297	0.534310	0.300676	0.707446	4.379340
LINC00293	LINC00298	-0.105690	-0.373067	0.177896	-0.736368
LINC00293	LINC00299	-0.020313	-0.296986	0.259507	-0.140759
LINC00293	LINC00301	0.030541	-0.249936	0.306290	0.211693
LINC00293	LINC00303	0.518860	0.281107	0.696605	4.205099
LINC00293	LINC00304	0.488980	0.243812	0.675404	3.883719
LINC00293	LINC00305	0.567889	0.343897	0.730732	4.780007
LINC00293	LINC00308	-0.299709	-0.533551	-0.023301	-2.176501
LINC00293	LINC00309	0.312997	0.037951	0.543958	2.283227
LINC00293	LINC00310	0.718992	0.550890	0.831028	7.167173
LINC00293	LINC00311	0.525775	0.289841	0.701467	4.282358
LINC00293	LINC00313	0.461801	0.210507	0.655848	3.607112
LINC00293	LINC00314	0.502629	0.260759	0.685127	4.028118
LINC00293	LINC00315	0.762666	0.614838	0.858721	8.169405
